"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","WESD"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-04","0.45","0.0",,"49","39","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-05","0.34","0.0",,"51","40","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-06","0.00","0.0",,"40","33","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-07","0.00","0.0",,"37","27","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-08","0.00","0.0",,"35","23","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-09","0.00","0.0",,"34","20","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-10","0.00","0.0",,"29","16","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-11","0.00","0.0",,"28","18","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-12","0.98","17.5",,"28","16","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-13","0.00","0.0",,"33","17","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-14","0.00","0.0",,"40","27","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-15","0.00","0.0",,"54","30","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-16","0.00","0.0",,"54","34","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-17","0.08","0.0",,"57","28","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-18","0.00","0.0",,"32","11","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-19","0.00","0.0",,"29","9","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-20","0.00","0.0",,"34","20","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-21","0.00","0.0",,"40","22","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-22","0.00","0.0",,"41","28","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-23","0.05","0.0",,"43","30","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-24","0.00","0.0",,"37","24","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-25","0.06","1.3",,"28","19","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-26","0.07","1.2",,"23","13","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-27","0.00","0.0",,"22","7","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02-28","0.00","0.0",,"28","16","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-01","0.00","0.0",,"33","18","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-02","0.00","0.0",,"35","23","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-03","0.00","0.0",,"31","20","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-04","0.00","0.0",,"40","20","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-05","0.00","0.0",,"46","28","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-06","0.00","0.0",,"38","26","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-07","0.00","0.0",,"40","26","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-08","0.00","0.0",,"38","27","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-09","0.00","0.0",,"42","34","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-10","0.00","0.0",,"66","38","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-11","0.00","0.0",,"59","43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-12","0.00","0.0",,"57","35","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-13","0.30","0.0",,"53","40","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-14","0.25","0.0",,"58","36","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-15","0.00","0.0",,"41","32","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-16","0.00","0.0",,"43","30","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-17","0.00","0.0",,"41","24","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-18","0.00","0.0",,"38","22","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-19","0.00","0.0",,"36","24","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-20","0.00","0.0",,"34","22","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-21","0.00","0.0",,"47","23","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-22","0.00","0.0",,"42","31","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-23","0.00","0.0",,"56","33","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-24","0.00","0.0",,"45","36","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-25","0.01","0.0",,"42","36","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-26","0.00","0.0",,"50","36","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-27","0.00","0.0",,"57","37","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-28","0.00","0.0",,"50","36","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-29","0.00","0.0",,"55","34","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-30","0.00","0.0",,"59","43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03-31","0.00","0.0",,"73","40","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-01","0.06","0.0",,"70","49","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-02","0.00","0.0",,"64","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-03","0.05","0.0",,"52","39","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-04","0.36","0.0",,"51","37","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-05","0.20","0.0",,"39","33","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-06","0.00","0.0",,"53","34","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-07","0.11","0.0",,"61","37","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-08","0.12","0.0",,"53","38","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-09","0.00","0.0",,"44","35","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-10","0.00","0.0",,"57","37","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-11","0.00","0.0",,"58","39","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-12","0.00","0.0",,"69","41","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-13","0.01","0.0",,"69","54","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-14","0.03","0.0",,"68","45","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-15","0.00","0.0",,"77","47","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-16","0.00","0.0",,"59","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-17","0.01","0.0",,"53","43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-18","0.01","0.0",,"64","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-19","0.00","0.0",,"73","49","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-20","0.00","0.0",,"64","45","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-21","0.00","0.0",,"49","43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-22","0.11","0.0",,"48","39","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-23","0.61","0.0",,"48","43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-24","0.13","0.0",,"48","44","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-25","0.02","0.0",,"70","43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-26","0.00","0.0",,"60","38","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-27","0.00","0.0",,"55","43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-28","0.00","0.0",,"50","40","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-29","0.00","0.0",,"55","39","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04-30","0.00","0.0",,"56","40","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-01","0.01","0.0",,"55","44","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-02","0.91","0.0",,"47","44","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-03","0.26","0.0",,"54","45","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-04","0.00","0.0",,"71","53","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-05","0.00","0.0",,"80","55","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-06","0.00","0.0",,"68","54","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-07","0.00","0.0",,"61","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-08","0.00","0.0",,"58","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-09","0.96","0.0",,"54","47","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-10","0.55","0.0",,"50","47","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-11","0.08","0.0",,"52","47","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-12","0.37","0.0",,"51","48","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-13","3.84","0.0",,"50","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-14","3.77","0.0",,"49","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-15","0.36","0.0",,"50","47","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-16","0.52","0.0",,"56","48","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-17","0.00","0.0",,"69","50","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-18","0.00","0.0",,"76","52","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-19","0.47","0.0",,"65","52","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-20","0.00","0.0",,"68","50","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-21","0.11","0.0",,"68","45","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-22","0.00","0.0",,"66","45","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-23","0.00","0.0",,"63","46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-24","0.00","0.0",,"68","51","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-25","0.00","0.0",,"77","47","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-26","0.27","0.0",,"78","58","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-27","0.00","0.0",,"74","60","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-28","0.00","0.0",,"72","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-29","0.00","0.0",,"84","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-30","0.00","0.0",,"70","55","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05-31","0.00","0.0",,"79","54","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-01","0.12","0.0",,"89","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-02","0.53","0.0",,"71","59","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-03","1.91","0.0",,"59","52","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-04","0.30","0.0",,"61","52","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-05","0.00","0.0",,"70","57","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-06","0.00","0.0",,"65","56","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-07","2.89","0.0",,"58","53","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-08","0.20","0.0",,"61","52","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-09","0.06","0.0",,"63","57","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-10","0.43","0.0",,"61","53","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-11","0.00","0.0",,"73","52","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-12","0.00","0.0",,"77","58","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-13","0.00","0.0",,"74","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-14","0.00","0.0",,"73","61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-15","0.10","0.0",,"78","60","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-16","0.00","0.0",,"80","61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-17","0.00","0.0",,"85","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-18","0.00","0.0",,"91","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-19","0.00","0.0",,"93","72","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-20","0.37","0.0",,"84","69","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-21","0.00","0.0",,"79","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-22","0.00","0.0",,"85","63","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-23","1.36","0.0",,"84","67","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-24","0.69","0.0",,"70","65","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-25","0.95","0.0",,"66","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-26","0.00","0.0",,"83","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-27","0.00","0.0",,"84","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-28","0.05","0.0",,"77","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-29","0.00","0.0",,"78","70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06-30","0.13","0.0",,"81","65","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-01","0.00","0.0",,"85","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-02","0.00","0.0",,"87","69","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-03","0.00","0.0",,"84","72","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-04","0.00","0.0",,"88","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-05","0.00","0.0",,"81","71","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-06","0.15","0.0",,"77","65","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-07","0.00","0.0",,"83","63","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-08","0.00","0.0",,"76","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-09","0.00","0.0",,"88","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-10","0.00","0.0",,"87","67","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-11","0.02","0.0",,"84","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-12","1.02","0.0",,"80","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-13","0.17","0.0",,"75","65","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-14","0.00","0.0",,"92","67","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-15","0.00","0.0",,"89","69","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-16","0.00","0.0",,"85","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-17","0.00","0.0",,"92","70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-18","0.22","0.0",,"96","71","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-19","0.19","0.0",,"77","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-20","0.00","0.0",,"72","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-21","1.29","0.0",,"88","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-22","0.12","0.0",,"78","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-23","0.11","0.0",,"77","69","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-24","0.00","0.0",,"85","63","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-25","0.00","0.0",,"87","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-26","0.00","0.0",,"88","70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-27","0.00","0.0",,"91","71","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-28","0.29","0.0",,"92","73","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-29","0.00","0.0",,"90","71","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-30","0.00","0.0",,"84","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07-31","0.00","0.0",,"80","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-01","0.02","0.0",,"94","77","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-02","0.00","0.0",,"98","78","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-03","0.00","0.0",,"95","67","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-04","0.31","0.0",,"74","67","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-05","0.00","0.0",,"84","69","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-06","0.00","0.0",,"75","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-07","0.04","0.0",,"86","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-08","0.00","0.0",,"83","68","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-09","0.00","0.0",,"77","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-10","0.00","0.0",,"86","67","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-11","0.00","0.0",,"73","61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-12","0.00","0.0",,"77","57","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-13","0.00","0.0",,"78","59","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-14","0.00","0.0",,"86","60","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-15","0.53","0.0",,"82","70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-16","0.00","0.0",,"83","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-17","0.00","0.0",,"76","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-18","0.00","0.0",,"82","66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-19","0.00","0.0",,"84","64","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-20","0.80","0.0",,"84","63","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-21","0.00","0.0",,"77","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-22","0.00","0.0",,"84","65","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-23","0.00","0.0",,"73","65","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-24","0.01","0.0",,"71","63","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-25","0.84","0.0",,"65","59","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-26","0.00","0.0",,"69","58","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-27","0.40","0.0",,"67","57","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-28","0.11","0.0",,"72","59","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-29","0.14","0.0",,"62","60","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-30","0.00","0.0",,"73","61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08-31","0.00","0.0",,"74","55","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-01","0.00","0.0",,"69","60","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-02","0.00","0.0",,"66","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-03","0.25","0.0",,"67","61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-04","0.00","0.0",,"76","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-05","0.07","0.0",,"72","61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-06","0.01","0.0",,"74","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-07","0.00","0.0",,"73","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-08","0.00","0.0",,"80","62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-09","0.00","0.0",,"84","63","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-10","0.00","0.0",,"67","56","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-11","0.00","0.0",,"66","52","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09-12","0.00","0.0",,"67","50","0.0"
